  -2.583614e-01    6.455975e-01   0.0
  -2.645980e-01   -2.493214e-02   1.0
   4.364639e-01   -6.768541e-01   0.0
  -2.946279e-01    8.853240e-01   0.0
   1.809637e-01   -2.270530e-01   0.0
  -4.078536e-01    1.682470e-01   0.0
  -4.869536e-01    4.735317e-01   0.0
  -3.795056e-02    1.000133e-01   0.0
   8.004292e-01    3.820713e-01   1.0
   1.855959e-01    3.605849e-01   1.0
  -1.298651e-01   -5.352808e-01   1.0
  -8.873389e-01   -7.065452e-01   1.0
  -9.869746e-01   -6.173015e-01   1.0
   7.042222e-01    5.187352e-01   1.0
   7.702373e-01    9.086074e-03   1.0
   3.649466e-01   -4.881242e-01   0.0
  -3.453164e-01   -8.996514e-01   1.0
   4.869437e-01   -9.088525e-01   0.0
  -5.765055e-01   -8.076842e-01   1.0
   9.764715e-01    6.044582e-01   1.0
  -3.473722e-02   -4.313821e-01   1.0
  -2.272948e-01    4.783091e-01   0.0
  -9.578504e-01    7.347546e-01   0.0
  -4.216776e-01    8.425788e-01   0.0
   1.168259e-01    7.639183e-01   1.0
   2.031637e-01    9.869608e-01   1.0
  -7.713625e-01    3.158249e-01   0.0
  -7.195844e-01   -7.583371e-01   1.0
   6.985234e-01    9.846378e-01   1.0
   7.603980e-01    4.687606e-01   1.0
  -6.276131e-03    1.253447e-01   0.0
   9.806365e-01    6.484074e-01   1.0
   2.256933e-01    4.675801e-01   1.0
   7.395549e-01    6.491878e-01   1.0
   6.598959e-01    7.160264e-01   1.0
   2.536459e-01   -3.748413e-01   0.0
  -7.153557e-01   -9.736489e-01   1.0
  -8.965322e-01   -6.732061e-01   1.0
   7.611057e-01   -3.182098e-01   0.0
  -8.306272e-01   -1.220684e-01   1.0
  -5.542915e-01    3.725365e-01   0.0
  -1.351076e-01   -3.256540e-01   1.0
  -3.116386e-01    1.453080e-01   0.0
  -8.399110e-02   -6.131152e-01   1.0
   1.299457e-01   -3.235931e-01   0.0
   8.556454e-01   -8.763304e-01   0.0
   8.017516e-01    8.362819e-01   1.0
   7.720770e-01    2.744488e-02   1.0
   3.038620e-01    5.116320e-01   1.0
  -3.233674e-01   -3.624207e-02   1.0
   2.276584e-01    9.302786e-01   1.0
   5.889166e-01    5.123027e-01   1.0
   9.566297e-01    6.923844e-01   1.0
   8.390967e-01    7.177354e-01   1.0
  -6.258254e-01   -9.915306e-01   1.0
  -4.043329e-01   -1.801169e-01   1.0
   3.810059e-01    4.605595e-01   1.0
   4.942292e-01   -9.306327e-01   0.0
  -3.941326e-01   -5.897619e-01   1.0
  -5.437479e-01    7.358132e-01   0.0
   8.664501e-02   -6.881025e-01   0.0
   8.594828e-01   -1.116034e-01   0.0
  -8.518206e-01    6.315598e-01   0.0
   9.158415e-01    4.520414e-01   1.0
   1.431918e-01   -4.075259e-01   0.0
  -5.842006e-01   -6.291499e-01   1.0
  -4.772473e-01   -9.952840e-01   1.0
   8.831528e-01   -5.206176e-01   0.0
   6.971004e-01    7.222495e-01   1.0
  -8.028822e-01   -9.287250e-01   1.0
   7.307189e-01   -2.072151e-01   0.0
  -1.088418e-01    1.117249e-01   0.0
  -7.466557e-01   -6.146127e-01   1.0
   1.810922e-01   -1.407883e-01   0.0
  -2.043746e-01    6.373443e-01   0.0
  -4.049751e-01    8.822704e-01   0.0
   9.492418e-01   -5.454924e-01   0.0
  -2.293330e-01   -9.025788e-01   1.0
  -9.139325e-01   -3.134915e-01   1.0
   5.494626e-01    2.292592e-01   1.0
   2.789827e-01    9.652620e-01   1.0
   6.001093e-01    8.017354e-01   1.0
   9.699779e-01    4.832622e-01   1.0
  -7.188822e-01    6.670783e-01   0.0
   2.055117e-01   -5.217644e-01   0.0
   7.383534e-01   -6.376938e-02   0.0
   2.710204e-01   -3.704884e-01   0.0
  -9.520445e-01    5.243648e-01   0.0
   1.489890e-02    2.290477e-01   1.0
  -6.164235e-01    8.105243e-01   0.0
  -1.336081e-01   -2.139864e-02   1.0
   6.927947e-01   -1.843663e-01   0.0
   4.331090e-01   -5.365382e-01   0.0
  -8.694510e-02    5.191765e-01   0.0
   1.499703e-01   -5.374825e-01   0.0
  -2.515643e-01   -5.710470e-01   1.0
  -5.722206e-01   -6.514550e-01   1.0
  -7.693116e-01   -6.022426e-01   1.0
   8.318072e-01   -4.881938e-01   0.0
  -9.351643e-01    3.731886e-02   0.0
  -9.958261e-03    8.031891e-01   0.0
   9.735495e-01   -7.389378e-01   0.0
  -5.672994e-01   -9.784950e-01   1.0
   7.854269e-01    4.475995e-01   1.0
   2.505526e-01   -8.309966e-01   0.0
   2.581238e-01   -8.830554e-01   0.0
   1.476048e-01   -4.908143e-02   0.0
  -6.742168e-02   -4.192862e-01   1.0
   4.143803e-01    8.456332e-01   1.0
  -9.001098e-01   -4.356493e-01   1.0
  -6.918493e-01   -1.516741e-01   1.0
  -6.696331e-03   -2.640699e-01   1.0
   1.968709e-01    2.239921e-01   1.0
   1.336875e-01    2.867804e-02   1.0
   7.357982e-01    1.985232e-01   1.0
  -9.340031e-01   -2.741600e-01   1.0
   1.712280e-03   -9.604536e-01   0.0
  -1.309785e-02    4.344129e-01   0.0
  -9.389486e-01   -2.276709e-01   1.0
  -1.179876e-01    3.116040e-01   0.0
  -5.866753e-02   -8.598637e-01   1.0
   4.285486e-01   -9.110628e-01   0.0
   9.105484e-02   -6.388731e-01   0.0
  -3.303490e-01   -4.945648e-01   1.0
  -7.932399e-01   -2.304588e-01   1.0
   6.978584e-02   -4.850892e-01   0.0
   6.178671e-01   -9.369105e-01   0.0
   2.508410e-01   -1.852621e-01   0.0
   2.870816e-01   -6.154715e-01   0.0
   8.434160e-01    2.287982e-02   1.0
   5.830517e-01    9.094129e-01   1.0
   7.487198e-01   -4.152360e-01   0.0
   9.489593e-01   -2.643781e-01   0.0
  -9.808231e-01   -9.899894e-01   1.0
   5.079510e-01   -9.881067e-02   0.0
   3.216146e-01   -5.507165e-01   0.0
   4.132560e-02   -2.498368e-01   0.0
  -4.617793e-01   -8.676196e-01   1.0
   1.112902e-01    2.078717e-01   1.0
  -3.621844e-01    3.180503e-01   0.0
   9.774129e-01    7.076015e-01   1.0
   8.329611e-01    5.952799e-01   1.0
   7.706910e-01    8.380213e-02   1.0
  -5.899821e-01    5.777255e-02   0.0
   4.683306e-01   -7.465661e-01   0.0
  -9.193476e-01    5.138235e-02   0.0
  -8.371533e-01    8.293722e-01   0.0
   6.361463e-01   -8.881940e-01   0.0
  -4.350059e-01    6.553232e-01   0.0
  -8.781834e-01   -9.270549e-01   1.0
  -4.434874e-01    4.434313e-01   0.0
  -4.777714e-01    5.978382e-01   0.0
  -8.064055e-01    6.044925e-02   0.0
   7.302186e-01    3.048847e-01   1.0
  -7.316791e-01   -6.319658e-01   1.0
  -3.770650e-01   -7.542662e-01   1.0
  -9.243643e-01   -5.441039e-01   1.0
   8.410137e-01    8.463266e-01   1.0
   5.396983e-01   -7.489684e-01   0.0
  -9.590081e-02    8.028901e-03   0.0
  -4.955345e-01   -1.524844e-02   1.0
  -9.405888e-01   -3.326878e-01   1.0
  -1.858763e-01    6.955576e-01   0.0
  -2.208818e-01    3.791178e-01   0.0
   3.508808e-01   -9.906516e-02   0.0
   4.520629e-01    9.073934e-01   1.0
  -6.556339e-01    9.742915e-01   0.0
   5.052316e-01   -4.620394e-01   0.0
   3.474071e-02    2.354502e-01   1.0
   8.428453e-01    3.030616e-01   1.0
   6.034844e-01   -5.342197e-01   0.0
   5.487954e-01    6.791201e-01   1.0
  -7.832354e-02    3.898092e-01   0.0
   5.254467e-01   -5.386253e-01   0.0
   6.408408e-01   -5.704541e-01   0.0
   4.694036e-01   -8.546938e-01   0.0
   4.142974e-01    5.288149e-01   1.0
  -1.873816e-01   -7.715788e-01   1.0
   2.243725e-01    5.917366e-01   1.0
   6.075390e-01   -4.247467e-01   0.0
  -5.073285e-01    5.960186e-02   0.0
  -5.173533e-01   -1.629624e-01   1.0
   3.389331e-02    9.878782e-01   1.0
   3.749982e-01   -9.313660e-01   0.0
   2.233284e-01    2.178435e-01   1.0
   3.716957e-01   -1.731872e-01   0.0
   6.836239e-01   -7.950890e-02   0.0
  -4.940672e-01   -3.946997e-01   1.0
  -6.896997e-01   -9.686205e-01   1.0
   6.667505e-02    9.511410e-01   1.0
  -5.390746e-01   -4.639213e-01   1.0
  -9.035527e-01    8.752228e-01   0.0
  -9.351064e-01   -9.093432e-02   1.0
  -8.963560e-01    2.892660e-01   0.0
  -4.991977e-01    7.111830e-01   0.0
   8.645193e-01   -6.526253e-03   0.0
  -2.292152e-01   -6.528340e-01   1.0
   8.305113e-01    8.046781e-01   1.0
  -6.649558e-01    2.055095e-01   0.0
   8.733122e-01    5.583726e-01   1.0
  -5.766470e-01    2.450078e-01   0.0
  -6.148146e-01   -8.930231e-01   1.0
  -8.345011e-01   -1.088818e-01   1.0
  -2.877228e-01   -5.242008e-01   1.0
  -7.750229e-02    7.789523e-01   0.0
  -5.730598e-01    3.834231e-01   0.0
  -6.849690e-01   -4.766125e-01   1.0
   2.586460e-01   -6.200755e-01   0.0
   4.324531e-01    3.622900e-01   1.0
   6.691905e-01    9.332554e-01   1.0
   7.347292e-02    5.337099e-01   1.0
  -7.327082e-02    8.442577e-01   0.0
   8.808759e-01   -2.427595e-01   0.0
   6.489359e-01   -7.840799e-01   0.0
   9.627500e-01    5.222480e-01   1.0
   7.742927e-01   -6.138969e-01   0.0
  -2.327442e-01   -8.405219e-01   1.0
  -5.069200e-01   -6.724527e-02   1.0
   5.059630e-02    2.053572e-01   1.0
   4.085539e-01    9.730940e-01   1.0
  -1.569056e-02    8.354941e-01   0.0
   3.565171e-01    2.993404e-01   1.0
  -6.411184e-01   -3.848369e-01   1.0
   6.792649e-01    7.913347e-01   1.0
   9.774530e-01    3.484555e-01   1.0
   7.245901e-01    5.092595e-02   1.0
  -1.178347e-01   -3.486807e-01   1.0
  -1.048163e-01   -2.369588e-01   1.0
   4.085598e-01   -4.558804e-01   0.0
  -2.103875e-02    3.713098e-01   0.0
  -9.336324e-01   -2.467460e-01   1.0
   7.574129e-01   -1.663766e-01   0.0
  -8.726796e-02   -7.495072e-01   1.0
   7.663781e-01    9.633283e-01   1.0
   4.558500e-01    1.749320e-01   1.0
   9.364223e-01   -5.598405e-01   0.0
   1.042614e-02    2.929395e-01   1.0
   7.394999e-01    3.693077e-01   1.0
   9.081025e-01    4.187648e-01   1.0
   1.606424e-01    8.855556e-01   1.0
  -2.327798e-01   -1.147674e-01   1.0
  -6.351847e-02    6.493855e-01   0.0
   5.365519e-01    8.316652e-01   1.0
  -5.875733e-01   -5.488828e-02   1.0
  -6.242152e-01    3.913879e-01   0.0
  -6.835784e-01   -5.578477e-01   1.0
  -8.553581e-01   -9.261656e-01   1.0
   2.757757e-01    5.737393e-02   1.0
  -6.756727e-01    4.215385e-02   0.0
   2.070227e-02    7.801773e-01   1.0
  -7.829141e-01   -4.287538e-02   1.0
  -7.796632e-01    2.275120e-01   0.0
  -7.499359e-01    9.598366e-01   0.0
  -4.031803e-01   -8.418334e-01   1.0
   3.786014e-01    7.574622e-01   1.0
  -9.562778e-01   -8.541784e-01   1.0
  -3.573053e-01   -1.979628e-02   1.0
   7.952071e-01   -8.207534e-01   0.0
  -1.881311e-01   -7.923662e-01   1.0
   1.243583e-01    1.876537e-01   1.0
   5.990218e-01    4.407799e-01   1.0
   6.298060e-01    7.436636e-01   1.0
   5.146143e-01   -9.441824e-02   0.0
  -1.989624e-01    8.389416e-01   0.0
   9.477356e-01    8.217398e-01   1.0
   6.191189e-01   -8.351785e-01   0.0
  -2.211355e-01    8.394557e-01   0.0
   3.923335e-01    2.892853e-02   1.0
   7.992923e-01    9.891533e-01   1.0
   1.870952e-01    1.778937e-01   1.0
   7.466154e-01    2.308174e-01   1.0
   3.237153e-01   -6.106898e-01   0.0
  -7.889789e-01    1.189224e-01   0.0
  -4.314432e-01    2.289002e-02   0.0
   3.265562e-01    6.929151e-01   1.0
  -7.894563e-01   -7.442202e-02   1.0
   1.336950e-01    8.403498e-01   1.0
  -3.307584e-01   -3.516906e-01   1.0
  -2.540685e-01    4.702792e-01   0.0
  -5.127490e-01   -3.063329e-01   1.0
   2.920190e-01   -8.936301e-01   0.0
  -1.415114e-01   -9.291165e-01   1.0
   9.458256e-01   -7.491778e-01   0.0
   9.981201e-02    7.451179e-01   1.0
  -7.600246e-01   -7.130928e-01   1.0
  -7.698843e-02    9.865909e-01   0.0
   5.177245e-01   -7.532731e-01   0.0
  -6.240990e-01    7.287456e-01   0.0
   3.656493e-01   -5.554219e-02   0.0
  -2.483644e-01   -3.077945e-01   1.0
  -3.626271e-01   -3.782065e-02   1.0
   6.177835e-01    7.710680e-01   1.0
  -1.974709e-01   -7.129749e-01   1.0
  -5.806227e-01    5.484606e-01   0.0
   7.573043e-01   -9.337168e-02   0.0
  -7.578722e-01    4.932333e-02   0.0
   1.299822e-02    1.006164e-01   1.0
   1.202068e-01   -4.117619e-02   0.0
   3.514385e-01   -7.799812e-01   0.0
  -2.960583e-01    5.914140e-01   0.0
  -4.930740e-01    6.269533e-01   0.0
   5.780048e-01   -9.753495e-01   0.0
   8.736801e-01    9.539058e-01   1.0
   7.533961e-01    2.393294e-01   1.0
  -1.016363e-01   -4.949682e-01   1.0
   9.315349e-01    5.357366e-01   1.0
   4.672111e-01    5.493184e-01   1.0
   3.068046e-01   -7.302598e-01   0.0
   8.363435e-01    7.261819e-01   1.0
   8.182009e-01    5.936478e-01   1.0
  -3.671898e-01   -9.396714e-01   1.0
  -3.570289e-01    6.458084e-01   0.0
   1.609450e-01    7.631780e-01   1.0
  -3.953677e-01   -4.876165e-01   1.0
   9.831968e-01    3.085740e-01   1.0
  -8.962025e-01   -5.098772e-01   1.0
  -6.447277e-02    6.818023e-01   0.0
  -4.852267e-01   -1.907926e-01   1.0
   6.357082e-01   -7.318306e-01   0.0
  -9.514632e-01   -4.659282e-01   1.0
  -2.267988e-01    9.800717e-01   0.0
  -9.301916e-01   -7.595877e-01   1.0
   5.293901e-01    3.766130e-01   1.0
  -4.898474e-01    3.657336e-01   0.0
   1.027949e-01   -6.716466e-01   0.0
  -4.061864e-02    7.356051e-01   0.0
  -6.113180e-01    6.023525e-01   0.0
   3.814135e-01    5.496270e-01   1.0
   3.655305e-01    9.860458e-01   1.0
  -9.379895e-01    3.487272e-01   0.0
   2.946197e-01   -8.341920e-01   0.0
   8.388500e-01   -7.698531e-01   0.0
   8.476103e-01   -6.463767e-01   0.0
   3.935430e-02    4.833185e-01   1.0
  -3.782072e-01    8.789106e-02   0.0
  -9.826097e-01    3.949940e-01   0.0
   6.796272e-02   -9.128013e-01   0.0
   6.354063e-01   -4.026472e-01   0.0
   4.638117e-01   -8.544411e-01   0.0
   9.630863e-01   -4.333935e-01   0.0
  -5.260877e-01   -7.753230e-02   1.0
  -6.977884e-01   -1.374056e-01   1.0
  -4.751798e-01    6.836251e-01   0.0
  -5.877786e-01    8.903507e-01   0.0
   6.696709e-01   -5.257681e-01   0.0
   2.390779e-01   -3.570943e-02   0.0
  -3.599601e-01    7.792790e-02   0.0
   1.944375e-01   -5.123497e-01   0.0
   4.315512e-01   -7.662082e-01   0.0
   9.709688e-01   -9.466560e-01   0.0
   3.216829e-01    9.883591e-01   1.0
   4.483380e-01   -6.103544e-01   0.0
  -9.244422e-01    8.374430e-02   0.0
  -1.300164e-02    5.393694e-01   0.0
   2.293032e-01   -4.991530e-02   0.0
  -8.940241e-01    7.032155e-01   0.0
   8.725524e-01   -5.918125e-01   0.0
  -4.341901e-01   -6.026274e-01   1.0
  -9.081874e-01   -2.196877e-02   1.0
  -7.122767e-01    7.614835e-01   0.0
   4.522631e-01    5.268011e-01   1.0
  -2.742259e-01   -9.076969e-01   1.0
  -3.952710e-01    9.202116e-01   0.0
  -4.200467e-01   -9.637197e-01   1.0
  -8.459966e-01   -4.490779e-01   1.0
  -9.103758e-01    4.756862e-01   0.0
  -4.607188e-01    5.379622e-01   0.0
   8.653318e-01   -3.851611e-01   0.0
  -3.782935e-01   -1.476698e-01   1.0
  -8.457916e-01    8.510097e-01   0.0
   8.024149e-01   -7.398157e-01   0.0
   5.542252e-01    6.749673e-01   1.0
  -3.316281e-01   -8.799649e-01   1.0
  -9.276601e-01   -2.398155e-01   1.0
   9.806631e-02   -6.399368e-01   0.0
  -4.783320e-01   -4.496705e-01   1.0
   8.868643e-01    2.474420e-01   1.0
  -3.573675e-01   -5.084067e-01   1.0
   1.676536e-01    2.225859e-01   1.0
  -4.721264e-01    3.216570e-01   0.0
   7.735080e-01   -3.825021e-01   0.0
  -2.026568e-01   -6.872108e-01   1.0
  -8.445399e-01   -3.373249e-01   1.0
  -7.237189e-02   -2.228334e-01   1.0
   5.150053e-01    8.183648e-02   1.0
  -3.718237e-01    3.174202e-01   0.0
   3.420208e-01   -8.175985e-01   0.0
  -7.612541e-03   -9.896073e-01   1.0
  -6.975634e-01    6.472736e-02   0.0
  -2.294228e-01    4.005029e-01   0.0
   4.247905e-01    2.922451e-01   1.0
   9.508324e-01    3.116548e-01   1.0
  -4.603128e-01   -4.065351e-01   1.0
   8.032482e-01    7.073408e-01   1.0
   8.160508e-01   -6.688782e-01   0.0
   2.899781e-02    5.895588e-01   1.0
  -5.138038e-02    8.263411e-01   0.0
   9.023479e-01    1.040797e-01   1.0
  -5.109839e-01   -1.700240e-01   1.0
   8.812463e-01   -9.959786e-01   0.0
   9.118125e-01   -4.905774e-01   0.0
   3.214416e-01    2.538333e-01   1.0
  -3.081759e-01   -6.861710e-01   1.0
   2.642260e-01   -5.739263e-03   0.0
   3.785564e-01   -9.651969e-01   0.0
  -6.052363e-01   -1.966531e-01   1.0
   3.270483e-01   -6.544040e-01   0.0
  -8.849983e-01    8.667354e-01   0.0
  -6.093906e-02    9.182499e-01   0.0
   5.740763e-01   -2.448883e-01   0.0
  -7.506284e-01   -3.969259e-01   1.0
  -6.553295e-01    1.979912e-01   0.0
  -5.705849e-01   -7.529816e-01   1.0
  -6.979291e-01   -8.156876e-02   1.0
   7.699442e-02   -8.166828e-01   0.0
  -7.754736e-02   -1.119307e-02   1.0
  -3.072602e-01   -7.561058e-01   1.0
  -7.573598e-01    3.845640e-01   0.0
  -4.422768e-01    5.068662e-01   0.0
  -6.211753e-01    9.362796e-01   0.0
   5.416693e-01   -2.264116e-01   0.0
  -2.603735e-01   -1.312824e-01   1.0
   1.191844e-01   -1.453718e-01   0.0
  -2.645470e-01   -9.417547e-01   1.0
  -2.271219e-01   -6.904707e-01   1.0
  -1.866430e-01    2.224967e-02   0.0
  -8.739665e-02    1.580275e-01   0.0
  -7.797591e-01    3.420185e-01   0.0
   4.050459e-01   -4.776882e-01   0.0
  -7.395503e-01   -5.179597e-01   1.0
  -2.943709e-01    1.829023e-01   0.0
   4.708472e-01    3.983689e-01   1.0
   4.267965e-01    7.134875e-01   1.0
  -2.170672e-01    9.845198e-01   0.0
   2.203537e-01    1.617575e-01   1.0
   9.207994e-01   -2.379770e-01   0.0
   9.353459e-01   -3.395741e-01   0.0
   6.307406e-01    5.453028e-02   1.0
   5.150541e-01   -6.338063e-01   0.0
   1.127756e-01   -7.120679e-01   0.0
  -3.242770e-01    9.261327e-01   0.0
   3.101818e-01    5.883263e-01   1.0
   8.416017e-02    5.304227e-01   1.0
  -6.965524e-02   -5.107939e-01   1.0
  -9.472655e-01    1.907945e-01   0.0
  -2.875360e-02   -2.416364e-01   1.0
  -6.263032e-01   -5.579064e-01   1.0
  -8.432675e-01    8.004934e-01   0.0
  -8.444189e-01   -6.033468e-02   1.0
   7.850131e-01    3.759348e-01   1.0
  -8.985771e-01    7.058125e-01   0.0
  -8.620421e-01   -9.632313e-01   1.0
  -6.337616e-01    7.686985e-01   0.0
   9.129901e-02    8.812925e-01   1.0
  -8.651079e-01   -7.959254e-01   1.0
  -8.307754e-01   -1.893849e-01   1.0
  -8.697927e-01    4.794064e-01   0.0
  -6.010586e-01    2.143674e-01   0.0
   9.829107e-03    3.292862e-01   1.0
   7.035735e-01    6.256364e-02   1.0
  -4.799194e-01   -3.251801e-01   1.0
   8.209272e-01   -1.062226e-01   0.0
   1.169136e-01    9.776597e-01   1.0
  -3.057292e-01    2.724947e-01   0.0
  -8.267498e-02   -5.207161e-01   1.0
  -3.515705e-01    1.874788e-02   0.0
  -8.149036e-01   -2.136126e-01   1.0
   5.551661e-02   -4.486652e-01   0.0
  -4.449141e-01   -8.531844e-01   1.0
  -5.673727e-01   -3.100220e-01   1.0
  -6.491098e-01   -3.981481e-01   1.0
   5.005931e-01   -5.189025e-01   0.0
  -9.187417e-01    8.995345e-01   0.0
   6.954650e-01    9.108745e-02   1.0
   2.288207e-01    3.990385e-01   1.0
  -8.463489e-01    7.489013e-01   0.0
  -9.261416e-01    9.745783e-01   0.0
  -3.573213e-01    1.907720e-01   0.0
   9.522380e-01    3.369495e-01   1.0
  -5.367333e-01   -1.304370e-01   1.0
   8.162334e-01    1.116962e-01   1.0
   8.883109e-01   -9.986701e-01   0.0
   8.980836e-01   -5.617247e-02   0.0
  -4.473353e-01   -5.468305e-01   1.0
   9.064315e-02   -1.470798e-02   0.0
   1.431475e-01    4.415334e-01   1.0
   5.871440e-01   -3.562594e-01   0.0
   9.226309e-01    6.684023e-01   1.0
  -4.567248e-01    6.180959e-01   0.0
  -2.405103e-01    7.720958e-01   0.0
   1.713438e-02   -8.685918e-02   0.0
   5.209972e-01    9.099278e-02   1.0
  -1.122809e-01   -8.363241e-01   1.0
  -7.182353e-01   -1.600429e-01   1.0
   5.006254e-01   -2.549686e-01   0.0
   7.095202e-01    3.168589e-01   1.0
   8.567276e-01    5.978311e-01   1.0
   3.181888e-01    7.548112e-01   1.0
  -4.583414e-01    8.708535e-01   0.0
  -7.920193e-01    6.323018e-01   0.0
  -1.438545e-01    3.511282e-01   0.0
   7.383518e-02   -5.567106e-01   0.0
   9.948688e-01   -3.533896e-03   0.0
  -8.883083e-01   -4.618561e-01   1.0
  -3.854380e-01   -1.288185e-01   1.0
  -6.897602e-01    6.316964e-01   0.0
   7.843223e-01    8.312369e-01   1.0
  -2.773109e-01   -3.279586e-01   1.0
   9.949129e-01    4.453896e-03   1.0
   5.119986e-01    4.955383e-01   1.0
   7.494853e-01    2.215187e-01   1.0
  -1.876028e-01    6.062129e-01   0.0
  -1.806502e-01   -8.694140e-01   1.0
   3.610241e-01    3.610085e-01   1.0
  -9.985606e-01    5.690048e-01   0.0
  -6.689767e-03   -1.424151e-01   1.0
  -7.986706e-02   -9.328546e-01   1.0
   3.008744e-01   -8.499829e-02   0.0
   6.361152e-02    4.125661e-01   1.0
   4.531456e-01    6.781735e-01   1.0
  -7.162524e-01    7.633854e-01   0.0
   3.098699e-01   -9.319301e-01   0.0
   5.946223e-01   -9.674410e-01   0.0
  -2.598887e-01    5.895352e-01   0.0
   3.701292e-02   -7.478902e-01   0.0
   8.507351e-02   -2.135018e-01   0.0
   4.736286e-01    8.974707e-01   1.0
  -6.072888e-01   -7.070216e-01   1.0
  -9.719433e-01    7.537353e-01   0.0
   6.539868e-01   -9.705039e-01   0.0
   3.227401e-01   -3.527029e-01   0.0
  -1.129189e-01   -7.571270e-01   1.0
  -2.855575e-01   -8.120446e-01   1.0
   1.578747e-01    7.780540e-01   1.0
   6.005216e-01   -3.889796e-01   0.0
   4.562275e-01    8.842691e-01   1.0
